-25.0 -0.08673044614372995 
-24.5 -0.44950443536389684 
-24.0 -0.681841723063229 
-23.5 -0.7334659569557599 
-23.0 -0.5898117394041394 
-22.5 -0.27587805768888907 
-22.0 0.14643721301782345 
-21.5 0.5886105093738468 
-21.0 0.9533263928306448 
-20.5 1.1575703030499742 
-20.0 1.1543173771258712 
-19.5 0.9434313403607432 
-19.0 0.5710152198682397 
-18.5 0.11748426465886688 
-18.0 -0.32142305549414396 
-17.5 -0.6545009911397403 
-17.0 -0.8127666535512114 
-16.5 -0.761767185530365 
-16.0 -0.5084405109309175 
-15.5 -0.10106734119293187 
-15.0 0.3777561042450713 
-14.5 0.8256576192304645 
-14.0 1.1426162601418566 
-13.5 1.2558584471878678 
-13.0 1.1383945513112403 
-12.5 0.8167249146019844 
-12.0 0.36248813394321977 
-11.5 -0.12566873559048528 
-11.0 -0.5457170949099946 
-10.5 -0.8116474354544777 
-10.0 -0.8690739360174855 
-9.5 -0.7048249316354939 
-9.0 -0.3494460789714476 
-8.5 0.1268464214626019 
-8.0 0.6252993197976587 
-7.5 1.0377308252107047 
-7.0 1.2707818099753072 
-6.5 1.2699125433639311 
-6.0 1.034600998986524 
-5.5 0.6193174340633413 
-5.0 0.117055156654083 
-4.5 -0.364907192187913 
-4.0 -0.7270671645525945 
-3.5 -0.8966268548621106 
-3.0 -0.8397737692207828 
-2.5 -0.5669486715041653 
-2.0 -0.1315254868727094 
-1.5 0.37830495675600007 
-1.0 0.8550467633720552 
-0.5 1.193648028661717 
0.0 1.3164154461625674 
0.5 1.193648028661717 
1.0 0.8550467633720552 
1.5 0.37830495675600007 
2.0 -0.1315254868727094 
2.5 -0.5669486715041653 
3.0 -0.8397737692207828 
3.5 -0.8966268548621106 
4.0 -0.7270671645525945 
4.5 -0.364907192187913 
5.0 0.117055156654083 
5.5 0.6193174340633413 
6.0 1.034600998986524 
6.5 1.2699125433639311 
7.0 1.2707818099753072 
7.5 1.0377308252107047 
8.0 0.6252993197976587 
8.5 0.1268464214626019 
9.0 -0.3494460789714476 
9.5 -0.7048249316354939 
10.0 -0.8690739360174855 
10.5 -0.8116474354544777 
11.0 -0.5457170949099946 
11.5 -0.12566873559048528 
12.0 0.36248813394321977 
12.5 0.8167249146019844 
13.0 1.1383945513112403 
13.5 1.2558584471878678 
14.0 1.1426162601418566 
14.5 0.8256576192304645 
15.0 0.3777561042450713 
15.5 -0.10106734119293187 
16.0 -0.5084405109309175 
16.5 -0.761767185530365 
17.0 -0.8127666535512114 
17.5 -0.6545009911397403 
18.0 -0.32142305549414396 
18.5 0.11748426465886688 
19.0 0.5710152198682397 
19.5 0.9434313403607432 
20.0 1.1543173771258712 
20.5 1.1575703030499742 
21.0 0.9533263928306448 
21.5 0.5886105093738468 
22.0 0.14643721301782345 
22.5 -0.27587805768888907 
23.0 -0.5898117394041394 
23.5 -0.7334659569557599 
24.0 -0.681841723063229 
24.5 -0.44950443536389684 
