-25.0 -25.0 1.1184941897364007e-18 -7.019697765132003e-18 
-25.0 -24.5 -0.15957662286663088 -3.6606733645748064e-17 
-25.0 -24.0 -0.24838284300506006 -6.105012258987062e-17 
-25.0 -23.5 -0.20889979578479362 -1.740901290165632e-16 
-25.0 -23.0 -0.027934837864594338 -1.1590897167138732e-16 
-25.0 -22.5 0.2398821119285367 -1.1816901216695878e-17 
-25.0 -22.0 0.4973377716988466 -8.172591214887856e-17 
-25.0 -21.5 0.6539927893758979 1.4221727543002782e-16 
-25.0 -21.0 0.673801659273177 4.845849110297662e-17 
-25.0 -20.5 0.5867614975239187 5.590935684140038e-17 
-25.0 -20.0 0.46063032121776815 9.83272296762585e-17 
-25.0 -19.5 0.34775338398631817 5.787009983087823e-17 
-25.0 -19.0 0.25037407045548715 7.74058704864765e-17 
-25.0 -18.5 0.12847805524257164 1.1951346715893339e-17 
-25.0 -18.0 -0.021309585090894093 -1.6603595366806856e-17 
-25.0 -17.5 -0.1645431182630888 -2.5854960739676033e-17 
-25.0 -17.0 -0.22524562986930605 -8.752497349172501e-17 
-25.0 -16.5 -0.14486272141708545 3.7696812244048035e-17 
-25.0 -16.0 0.06913312651802059 -5.770584377034374e-17 
-25.0 -15.5 0.3397212092049016 -8.360544751413666e-17 
-25.0 -15.0 0.5609012490620247 8.831691999014976e-17 
-25.0 -14.5 0.6563971981927744 -1.382934586386353e-16 
-25.0 -14.0 0.6174397792305054 -1.800579093960306e-17 
-25.0 -13.5 0.49934756592019675 5.742361681669943e-17 
-25.0 -13.0 0.37930129220833564 -8.246070076959092e-18 
-25.0 -12.5 0.29089720265431873 4.3502124402066006e-17 
-25.0 -12.0 0.21399152873493726 1.0800349156176078e-17 
-25.0 -11.5 0.11040642504166683 -1.2457291933716403e-17 
-25.0 -11.0 -0.02889454697572033 -1.2457053555171726e-16 
-25.0 -10.5 -0.15254036177172442 -4.963629300571748e-17 
-25.0 -10.0 -0.17835512309192175 -6.423299264814666e-17 
-25.0 -9.5 -0.06026774226497472 -8.118537555557245e-18 
-25.0 -9.0 0.1697533739867755 2.1918960156000045e-17 
-25.0 -8.5 0.41872616337939 1.876860228256737e-17 
-25.0 -8.0 0.5865493919978444 -7.662206858832818e-17 
-25.0 -7.5 0.619451668969201 1.7338478014611838e-16 
-25.0 -7.0 0.5360939483575868 -2.0384599572083788e-16 
-25.0 -6.5 0.41039671433714164 2.7321645654758676e-16 
-25.0 -6.0 0.3087449045546823 -6.806925829738055e-17 
