-25.0 -25.0 -0.24110635265702382 0.4579937934734387 
-25.0 -24.5 0.08069706071533593 0.4694371139061501 
-25.0 -24.0 0.5057363869040162 0.4169329859255055 
-25.0 -23.5 0.9239346326970154 0.26669333349387786 
-25.0 -23.0 1.1853559945956864 0.027643873430063585 
-25.0 -22.5 1.1782080654588367 -0.23242169730614498 
-25.0 -22.0 0.8939625927411267 -0.4121639170305441 
-25.0 -21.5 0.43928376468601343 -0.4319258140198446 
-25.0 -21.0 -0.019725480028815655 -0.2845193396010548 
-25.0 -20.5 -0.3485041653523804 -0.04174743739234589 
-25.0 -20.0 -0.5060014392377457 0.19195182624534393 
-25.0 -19.5 -0.5311023872225507 0.3461495711542019 
-25.0 -19.0 -0.4805758627867802 0.4178055615466167 
-25.0 -18.5 -0.35429201175289504 0.4520109860024653 
-25.0 -18.0 -0.11702731301987075 0.47062775919928157 
-25.0 -17.5 0.2503444110904783 0.4616138676858499 
-25.0 -17.0 0.6940070008076441 0.3775420897070383 
-25.0 -16.5 1.0792299386383235 0.18732525858639082 
-25.0 -16.0 1.2512728922051644 -0.08020098240654923 
-25.0 -15.5 1.1244327512739762 -0.33441506123416437 
-25.0 -15.0 0.7364998820396805 -0.46795038242661874 
-25.0 -14.5 0.2332503917329983 -0.41897690839091306 
-25.0 -14.0 -0.20941728342590665 -0.2109827618884426 
-25.0 -13.5 -0.4770821011979368 0.06017605651585891 
-25.0 -13.0 -0.5611501229979942 0.28389690566695847 
-25.0 -12.5 -0.5262645053862838 0.40947953033248435 
-25.0 -12.0 -0.4213226503828448 0.4538510613466907 
-25.0 -11.5 -0.24654733197817782 0.46520268177319535 
-25.0 -11.0 0.0367033824467182 0.4674895511410161 
-25.0 -10.5 0.4344407387817145 0.43400649350820775 
-25.0 -10.0 0.8667479699892834 0.312213695130975 
-25.0 -9.5 1.1815909242142184 0.08619343533943319 
-25.0 -9.0 1.2393004330318946 -0.18983863066050366 
-25.0 -8.5 0.9965565550197196 -0.41188070216791856 
-25.0 -8.0 0.5357525387640744 -0.4819882755665965 
-25.0 -7.5 0.025172724815531712 -0.36432365948119977 
-25.0 -7.0 -0.3665304837682557 -0.1112830425564703 
-25.0 -6.5 -0.5567504273483402 0.16486764599918755 
-25.0 -6.0 -0.5675639111708082 0.3644663686498181 
-25.0 -5.5 -0.4741580046813657 0.45393284485784385 
-25.0 -5.0 -0.3247555841381896 0.46943301680616034 
-25.0 -4.5 -0.10944561359827606 0.46264887541970384 
-25.0 -4.0 0.20821658804986645 0.4477012844436172 
-25.0 -3.5 0.6120281575115882 0.382663626370975 
-25.0 -3.0 0.9959783886406609 0.22336383011055927 
-25.0 -2.5 1.2107832788362287 -0.02231946402709641 
-25.0 -2.0 1.1502958506749845 -0.28191910296725464 
-25.0 -1.5 0.815550485529437 -0.4520173455726144 
-25.0 -1.0 0.32130839034188285 -0.4529084115946253 
-25.0 -0.5 -0.15805721746788476 -0.277100424575772 
-25.0 0.0 -0.47532335343669724 7.112778745810291e-17 
-25.0 0.5 -0.5812737791170002 0.2614885395316964 
-25.0 1.0 -0.5246556224333515 0.4235021996291938 
-25.0 1.5 -0.38446131704223957 0.47522024279541947 
-25.0 2.0 -0.20123894205507115 0.46717763462561246 
-25.0 2.5 0.046735412728398915 0.4461318488057008 
-25.0 3.0 0.3800212793063034 0.4069240359350349 
-25.0 3.5 0.7555870980011024 0.30818025517589925 
-25.0 4.0 1.0595849989649684 0.12327038217576784 
-25.0 4.5 1.1637497823493006 -0.12035491304342877 
-25.0 5.0 1.0008231942841062 -0.34299466348177754 
-25.0 5.5 0.608803459881877 -0.4504975553241504 
-25.0 6.0 0.12118592671190641 -0.3859540206644945 
-25.0 6.5 -0.2954303734629789 -0.1695501099181528 
-25.0 7.0 -0.5255128116225557 0.10807012905456906 
-25.0 7.5 -0.5521634333284444 0.33755757116598595 
-25.0 8.0 -0.44244138247706805 0.45533711240045405 
-25.0 8.5 -0.26980164163479176 0.4766914953723091 
-25.0 9.0 -0.05860643651002315 0.45116602431267516 
-25.0 9.5 0.20674018512791995 0.41131165961554267 
-25.0 10.0 0.5261452988664534 0.3453865160725232 
